pid,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,PrgP,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmp,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,TO,SCASh,SCAFld,SCADef,GCA,GCA90,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,AerialLoss,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,Tkld,Tkld%,Carries,TotDist,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialWin%,AVGShotDistance,G+APer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,PrgPPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,TOPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,AerialLossPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TkldPer90,Tkld%Per90,CarriesPer90,TotDistPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialWin%Per90,AVGShotDistancePer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,Tkl+IntOppTouch,pAdjTouchesPer90,Main Position
10,Salis Abdul Samed,gh GHA,MF,Lens,fr Ligue 1,22,2000,24,24,2156,1,0.04,12,3,25.0,0.5,0.13,0.08,0.33,0,0,0,0.8,0.8,0.07,0.2,0.2,1398,1530,91.4,21908,5328,700,751,93.2,582,616,94.5,69,92,75.0,0,1.0,1.8,-1.0,14,136,13,2,137,1486,36,34,3,4,8,2,0,0,0,0,1398,8,12,42,1.75,36,0,2,2,1,1,0,0.0,35,20,14,18,3,20,36,55.6,16,29,7,22,24,59,17,0,1715,47,280,1165,283,15,1715,35,21,60.0,9,25.7,1378,7131,4,0,0,61,33,0,0,0,1,152,10,41.7,20.3,0.0417439703153988,0.0016697588126159,0.5009276437847866,0.1252319109461966,1.0435992578849722,0.0208719851576994,0.0054267161410018,0.0033395176252319,0.0137755102040816,0.0,0.0,0.0,0.0333951762523191,0.0333951762523191,0.0029220779220779,0.0083487940630797,0.0083487940630797,58.358070500927646,63.868274582560296,3.815398886827458,914.5269016697588,222.41187384044528,29.22077922077922,31.349721706864564,3.890538033395176,24.29499072356215,25.714285714285715,3.9448051948051934,2.880333951762524,3.8404452690166977,3.1307977736549164,0.0,0.0417439703153988,0.075139146567718,-0.0417439703153988,0.5844155844155844,5.6771799628942485,0.5426716141001855,0.0834879406307977,5.718923933209648,62.03153988868274,1.50278293135436,1.419294990723562,0.1252319109461966,0.1669758812615955,0.3339517625231911,0.0834879406307977,0.0,0.0,0.0,0.0,58.358070500927646,0.3339517625231911,0.5009276437847866,1.7532467532467533,0.073051948051948,1.50278293135436,0.0,0.0834879406307977,0.0834879406307977,0.0417439703153988,0.0417439703153988,0.0,0.0,1.4610389610389611,0.8348794063079777,0.5844155844155844,0.75139146567718,0.1252319109461966,0.8348794063079777,1.50278293135436,2.320964749536178,0.6679035250463822,1.2105751391465678,0.2922077922077922,0.9183673469387756,1.0018552875695732,2.462894248608534,0.7096474953617811,0.0,71.5909090909091,1.961966604823748,11.688311688311687,48.6317254174397,11.813543599257883,0.6261595547309833,71.5909090909091,1.4610389610389611,0.8766233766233766,2.504638218923933,0.37569573283859,1.0728200371057512,57.52319109461967,297.67625231910944,0.1669758812615955,0.0,0.0,2.546382189239332,1.3775510204081634,0.0,0.0,0.0,0.0417439703153988,6.345083487940631,0.4174397031539889,1.7407235621521338,20.3,23.95555555555556,57.6,13751,2340,674.3076923076923,2.904356425245913,0.8368484615115344,0.3445846606223964,1.0829803619561034,1.1814331221339307,0.9845276017782756,0.9845276017782756,0.4922638008891378,0.7876220814226206,1.772149683200896,10.616949785327613,2.7940622702562097,62.14488636363637,Defensive Midfield
11,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,33,1989,7,1,109,0,0.0,4,1,25.0,3.3,0.83,0.0,0.0,0,0,0,0.8,0.8,0.2,-0.8,-0.8,22,29,75.9,203,35,15,21,71.4,3,3,100.0,0,0,0.0,0,0.2,0.1,-0.2,2,2,1,0,1,28,1,0,0,0,0,1,0,0,0,0,22,0,0,4,3.3,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,36,1,2,15,19,4,36,1,1,100.0,0,0.0,16,33,0,0,0,4,0,2,0,0,0,1,7,53.8,19.3,0.0,0.0,3.302752293577982,0.8256880733944955,20.642201834862387,2.7247706422018347,0.6853211009174313,0.0,0.0,0.0,0.0,0.0,0.6605504587155964,0.6605504587155964,0.1651376146788991,-0.6605504587155964,-0.6605504587155964,18.1651376146789,23.94495412844037,62.66972477064221,167.61467889908258,28.89908256880734,12.385321100917432,17.339449541284406,58.95412844036698,2.4770642201834865,2.4770642201834865,82.56880733944955,0.0,0.0,0.0,0.0,0.1651376146788991,0.0825688073394495,-0.1651376146788991,1.651376146788991,1.651376146788991,0.8256880733944955,0.0,0.8256880733944955,23.11926605504588,0.8256880733944955,0.0,0.0,0.0,0.0,0.8256880733944955,0.0,0.0,0.0,0.0,18.1651376146789,0.0,0.0,3.302752293577982,2.7247706422018347,3.302752293577982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256880733944955,0.8256880733944955,0.0,0.0,0.0,0.0,0.0,29.72477064220184,0.8256880733944955,1.651376146788991,12.385321100917432,15.688073394495412,3.302752293577982,29.72477064220184,0.8256880733944955,0.8256880733944955,82.56880733944955,0.0,0.0,13.211009174311927,27.24770642201835,0.0,0.0,0.0,3.302752293577982,0.0,1.651376146788991,0.0,0.0,0.0,0.8256880733944955,5.779816513761468,44.42201834862385,19.3,1.211111111111111,44.8,16253,2250,554.08,0.0,0.0,0.7479058635819705,0.0,0.0,0.0,0.0,5.235341045073794,0.0,0.0,5.364707378393343,0.0,33.174967234600274,Centre-Forward
12,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,25,1998,2,0,92,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,53,65,81.5,994,301,21,22,95.5,23,30,76.7,8,10,80.0,0,0.0,0.0,0.0,1,1,0,0,1,58,7,1,0,0,1,6,0,0,0,0,53,0,1,1,0.98,0,1,0,0,0,0,0,0.0,2,1,0,2,0,1,1,100.0,0,1,1,0,1,3,2,0,72,8,27,36,9,0,72,0,0,0.0,0,0.0,42,168,0,0,0,0,3,0,0,0,0,3,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.84782608695652,63.58695652173913,79.72826086956522,972.391304347826,294.45652173913044,20.543478260869566,21.521739130434785,93.42391304347828,22.5,29.347826086956523,75.03260869565219,7.82608695652174,9.782608695652174,78.26086956521739,0.0,0.0,0.0,0.0,0.9782608695652176,0.9782608695652176,0.0,0.0,0.9782608695652176,56.739130434782616,6.847826086956522,0.9782608695652176,0.0,0.0,0.9782608695652176,5.869565217391305,0.0,0.0,0.0,0.0,51.84782608695652,0.0,0.9782608695652176,0.9782608695652176,0.9586956521739132,0.0,0.9782608695652176,0.0,0.0,0.0,0.0,0.0,0.0,1.956521739130435,0.9782608695652176,0.0,1.956521739130435,0.0,0.9782608695652176,0.9782608695652176,97.82608695652176,0.0,0.9782608695652176,0.9782608695652176,0.0,0.9782608695652176,2.9347826086956523,1.956521739130435,0.0,70.43478260869566,7.82608695652174,26.41304347826087,35.21739130434783,8.804347826086957,0.0,70.43478260869566,0.0,0.0,0.0,0.0,0.0,41.08695652173913,164.34782608695653,0.0,0.0,0.0,0.0,2.9347826086956523,0.0,0.0,0.0,0.0,2.9347826086956523,1.956521739130435,39.130434782608695,0.0,1.022222222222222,46.3,15008,2160,546.6666666666666,2.732572261355356,1.8217148409035704,0.9108574204517856,0.0,0.9108574204517856,0.9108574204517856,0.9108574204517856,1.8217148409035704,0.0,0.9108574204517856,12.884411452810182,2.8158894966162977,76.0634801389802,Right-Back
13,Salvatore Esposito,it ITA,MF,Spezia,it Serie A,22,2000,4,2,190,0,0.0,1,0,0.0,0.47,0.0,0.0,0.0,1,0,0,0.0,0.0,0.03,0.0,0.0,105,136,77.2,1641,522,63,71,88.7,36,46,78.3,4,13,30.8,0,0.1,0.1,-0.1,1,12,1,0,11,124,12,9,0,2,5,0,3,0,3,0,105,0,1,4,1.89,2,0,0,0,2,0,0,0.0,2,2,2,0,0,1,7,14.3,6,2,0,2,3,5,3,0,153,3,31,95,28,1,153,5,2,40.0,0,0.0,79,293,3,1,1,4,6,0,0,0,0,18,3,100.0,33.2,0.0,0.0,0.4736842105263157,0.0,0.0,0.2226315789473684,0.0,0.0,0.0,0.4736842105263157,0.0,0.0,0.0,0.0,0.0142105263157894,0.0,0.0,49.73684210526316,64.42105263157895,36.56842105263158,777.3157894736842,247.26315789473685,29.84210526315789,33.63157894736842,42.01578947368421,17.052631578947366,21.789473684210527,37.089473684210525,1.894736842105263,6.157894736842105,14.589473684210526,0.0,0.0473684210526315,0.0473684210526315,-0.0473684210526315,0.4736842105263157,5.684210526315789,0.4736842105263157,0.0,5.2105263157894735,58.73684210526316,5.684210526315789,4.263157894736842,0.0,0.9473684210526316,2.3684210526315788,0.0,1.4210526315789471,0.0,1.4210526315789471,0.0,49.73684210526316,0.0,0.4736842105263157,1.894736842105263,0.8952631578947368,0.9473684210526316,0.0,0.0,0.0,0.9473684210526316,0.0,0.0,0.0,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.0,0.0,0.4736842105263157,3.3157894736842106,6.773684210526316,2.8421052631578947,0.9473684210526316,0.0,0.9473684210526316,1.4210526315789471,2.3684210526315788,1.4210526315789471,0.0,72.47368421052632,1.4210526315789471,14.68421052631579,45.0,13.263157894736842,0.4736842105263157,72.47368421052632,2.3684210526315788,0.9473684210526316,18.94736842105263,0.0,0.0,37.42105263157895,138.78947368421052,1.4210526315789471,0.4736842105263157,0.4736842105263157,1.894736842105263,2.8421052631578947,0.0,0.0,0.0,0.0,8.526315789473683,1.4210526315789471,47.368421052631575,33.2,2.111111111111111,46.3,15008,2160,546.6666666666666,2.205233754778006,1.3231402528668037,0.0,0.8820935019112026,1.3231402528668037,0.4410467509556012,0.4410467509556012,1.3231402528668037,2.6462805057336074,3.0873272566892087,13.257381258023107,2.272472225339468,78.26531772195067,Defensive Midfield
14,Salvatore Molina,it ITA,DF,Monza,it Serie A,31,1992,5,1,229,0,0.0,1,0,0.0,0.39,0.0,0.0,0.0,0,0,0,0.0,0.0,0.04,0.0,0.0,86,114,75.4,1260,424,49,55,89.1,36,45,80.0,1,8,12.5,0,0.1,0.3,-0.1,2,4,5,4,7,96,17,2,0,0,14,15,0,0,0,0,86,1,3,5,1.97,5,0,0,0,0,0,1,0.39,6,5,2,4,0,4,5,80.0,1,4,2,2,1,7,2,0,139,6,29,47,65,1,139,4,2,50.0,1,25.0,79,416,1,0,0,4,3,0,0,0,0,10,0,0.0,16.1,0.0,0.0,0.3930131004366812,0.0,0.0,0.1532751091703056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157205240174672,0.0,0.0,33.799126637554586,44.80349344978166,29.63318777292577,495.1965065502184,166.63755458515286,19.257641921397383,21.61572052401747,35.0174672489083,14.148471615720524,17.685589519650655,31.4410480349345,0.3930131004366812,3.14410480349345,4.912663755458516,0.0,0.0393013100436681,0.1179039301310043,-0.0393013100436681,0.7860262008733625,1.572052401746725,1.9650655021834065,1.572052401746725,2.7510917030567685,37.7292576419214,6.681222707423581,0.7860262008733625,0.0,0.0,5.502183406113537,5.895196506550219,0.0,0.0,0.0,0.0,33.799126637554586,0.3930131004366812,1.1790393013100438,1.9650655021834065,0.774235807860262,1.9650655021834065,0.0,0.0,0.0,0.0,0.0,0.3930131004366812,0.1532751091703056,2.3580786026200875,1.9650655021834065,0.7860262008733625,1.572052401746725,0.0,1.572052401746725,1.9650655021834065,31.4410480349345,0.3930131004366812,1.572052401746725,0.7860262008733625,0.7860262008733625,0.3930131004366812,2.7510917030567685,0.7860262008733625,0.0,54.6288209606987,2.3580786026200875,11.397379912663755,18.471615720524017,25.54585152838428,0.3930131004366812,54.6288209606987,1.572052401746725,0.7860262008733625,19.650655021834066,0.3930131004366812,9.825327510917033,31.048034934497817,163.4934497816594,0.3930131004366812,0.0,0.0,1.572052401746725,1.1790393013100438,0.0,0.0,0.0,0.0,3.930131004366813,0.0,0.0,16.1,2.5444444444444443,55.0,13571,2250,639.52,3.056768558951965,0.8733624454148473,0.8733624454148473,0.8733624454148473,0.4366812227074235,1.7467248908296946,1.7467248908296946,0.0,0.4366812227074235,2.183406113537118,8.542159895030444,3.040776327894152,49.66256450972609,Right Midfield
15,Salvi,es ESP,"FW,MF",Rayo Vallecano,es La Liga,31,1991,12,3,276,0,0.0,2,2,100.0,0.65,0.65,0.0,0.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,58,108,53.7,873,263,40,48,83.3,12,27,44.4,5,14,35.7,0,0.5,0.5,-0.5,3,3,5,2,8,101,5,0,1,0,19,4,1,0,1,0,58,2,14,7,2.28,6,0,0,0,0,1,1,0.33,7,5,2,3,2,1,3,33.3,2,0,0,0,2,9,0,0,127,2,16,42,69,7,127,4,2,50.0,2,50.0,71,522,2,0,0,3,5,2,0,0,0,15,1,20.0,16.1,0.0,0.0,0.6521739130434783,0.6521739130434783,32.608695652173914,0.2119565217391304,0.2119565217391304,0.0,0.0,0.0,0.0,0.0,0.0326086956521739,0.0326086956521739,0.0228260869565217,-0.0326086956521739,-0.0326086956521739,18.913043478260867,35.21739130434782,17.51086956521739,284.67391304347825,85.76086956521739,13.043478260869565,15.652173913043477,27.163043478260867,3.913043478260869,8.804347826086955,14.478260869565217,1.6304347826086956,4.565217391304348,11.641304347826088,0.0,0.1630434782608695,0.1630434782608695,-0.1630434782608695,0.9782608695652172,0.9782608695652172,1.6304347826086956,0.6521739130434783,2.608695652173913,32.93478260869565,1.6304347826086956,0.0,0.3260869565217391,0.0,6.195652173913043,1.3043478260869563,0.3260869565217391,0.0,0.3260869565217391,0.0,18.913043478260867,0.6521739130434783,4.565217391304348,2.282608695652174,0.7434782608695651,1.9565217391304344,0.0,0.0,0.0,0.0,0.3260869565217391,0.3260869565217391,0.1076086956521739,2.282608695652174,1.6304347826086956,0.6521739130434783,0.9782608695652172,0.6521739130434783,0.3260869565217391,0.9782608695652172,10.858695652173912,0.6521739130434783,0.0,0.0,0.0,0.6521739130434783,2.934782608695652,0.0,0.0,41.41304347826087,0.6521739130434783,5.217391304347826,13.695652173913045,22.5,2.282608695652174,41.41304347826087,1.3043478260869563,0.6521739130434783,16.304347826086957,0.6521739130434783,16.304347826086957,23.15217391304348,170.2173913043478,0.6521739130434783,0.0,0.0,0.9782608695652172,1.6304347826086956,0.6521739130434783,0.0,0.0,0.0,4.891304347826087,0.3260869565217391,6.521739130434782,16.1,3.066666666666667,53.3,12419,2070,589.2173913043479,3.142165533935387,0.0,0.0,0.0,0.6982590075411972,0.3491295037705985,0.3491295037705985,0.3491295037705985,0.6982590075411972,1.0473885113117956,7.028482880755608,3.2611321362428543,38.84900889142671,Right Winger
16,Sam Greenwood,eng ENG,"MF,FW",Leeds United,eng Premier League,21,2002,15,2,339,3,0.27,11,2,18.2,2.92,0.53,0.09,0.5,5,0,0,0.6,0.6,0.06,0.4,0.4,98,161,60.9,1802,796,51,59,86.4,26,49,53.1,19,48,39.6,2,1.1,1.0,0.9,12,12,1,0,13,125,36,13,0,1,36,1,22,11,11,0,98,0,1,21,5.59,4,16,0,1,0,0,3,0.8,11,7,7,4,0,5,14,35.7,9,8,2,6,1,12,1,0,218,6,41,91,90,5,218,5,1,20.0,3,60.0,100,452,1,0,0,8,2,0,0,0,0,27,1,25.0,24.3,0.7964601769911505,0.0716814159292035,2.920353982300885,0.5309734513274337,4.831858407079646,0.7752212389380531,0.1407079646017699,0.0238938053097345,0.1327433628318584,1.327433628318584,0.0,0.0,0.1592920353982301,0.1592920353982301,0.015929203539823,0.1061946902654867,0.1061946902654867,26.01769911504425,42.743362831858406,16.168141592920353,478.4070796460177,211.32743362831857,13.539823008849558,15.663716814159292,22.938053097345133,6.902654867256637,13.008849557522124,14.097345132743364,5.04424778761062,12.743362831858407,10.513274336283189,0.5309734513274337,0.2920353982300885,0.2654867256637168,0.2389380530973451,3.185840707964602,3.185840707964602,0.2654867256637168,0.0,3.4513274336283186,33.1858407079646,9.557522123893806,3.4513274336283186,0.0,0.2654867256637168,9.557522123893806,0.2654867256637168,5.84070796460177,2.920353982300885,2.920353982300885,0.0,26.01769911504425,0.0,0.2654867256637168,5.575221238938053,1.484070796460177,1.0619469026548674,4.247787610619469,0.0,0.2654867256637168,0.0,0.0,0.7964601769911505,0.2123893805309734,2.920353982300885,1.8584070796460177,1.8584070796460177,1.0619469026548674,0.0,1.327433628318584,3.7168141592920354,9.47787610619469,2.3893805309734515,2.1238938053097347,0.5309734513274337,1.592920353982301,0.2654867256637168,3.185840707964602,0.2654867256637168,0.0,57.876106194690266,1.592920353982301,10.88495575221239,24.15929203539823,23.89380530973452,1.327433628318584,57.876106194690266,1.327433628318584,0.2654867256637168,5.3097345132743365,0.7964601769911505,15.929203539823009,26.54867256637168,120.0,0.2654867256637168,0.0,0.0,2.1238938053097347,0.5309734513274337,0.0,0.0,0.0,0.0,7.168141592920354,0.2654867256637168,6.6371681415929205,24.3,3.7666666666666666,49.7,15202,2250,591.68,3.166839669944933,0.2639033058287443,0.5278066116574888,1.5834198349724664,0.2639033058287443,1.3195165291437216,1.3195165291437216,0.2639033058287443,2.375129752458699,3.6946462816024215,9.78165667162829,3.143508131789833,58.22545894838055,Centre-Forward
17,Sam Lammers,nl NED,FW,Empoli,it Serie A,25,1997,14,10,883,2,0.1,28,7,25.0,2.85,0.71,0.04,0.14,0,0,0,2.3,2.3,0.08,-1.3,-1.3,143,230,62.2,1814,451,94,129,72.9,41,60,68.3,1,5,20.0,1,0.7,0.3,0.3,10,13,4,0,19,226,3,0,0,0,4,0,0,0,0,0,143,1,8,25,2.55,18,1,3,1,2,0,1,0.1,20,10,5,9,6,7,11,63.6,4,4,1,3,3,23,8,0,358,12,35,151,179,49,358,23,10,43.5,12,52.2,193,1064,0,0,0,6,8,1,0,0,0,27,18,52.9,15.5,0.203850509626274,0.0101925254813137,2.853907134767837,0.7134767836919592,2.548131370328426,0.2904869762174405,0.0723669309173272,0.0040770101925254,0.0142695356738391,0.0,0.0,0.0,0.2344280860702151,0.2344280860702151,0.0081540203850509,-0.1325028312570781,-0.1325028312570781,14.575311438278597,23.442808607021515,6.339750849377124,184.89241223103056,45.9682899207248,9.58097395243488,13.148357870894676,7.43035107587769,4.178935447338618,6.115515288788221,6.961494903737258,0.101925254813137,0.5096262740656852,2.0385050962627407,0.101925254813137,0.0713476783691959,0.0305775764439411,0.0305775764439411,1.0192525481313703,1.3250283125707814,0.4077010192525481,0.0,1.936579841449604,23.03510758776897,0.305775764439411,0.0,0.0,0.0,0.4077010192525481,0.0,0.0,0.0,0.0,0.0,14.575311438278597,0.101925254813137,0.8154020385050962,2.548131370328426,0.2599093997734994,1.8346545866364663,0.101925254813137,0.305775764439411,0.101925254813137,0.203850509626274,0.0,0.101925254813137,0.0101925254813137,2.0385050962627407,1.0192525481313703,0.5096262740656852,0.9173272933182332,0.6115515288788221,0.7134767836919592,1.1211778029445072,6.482446206115515,0.4077010192525481,0.4077010192525481,0.101925254813137,0.305775764439411,0.305775764439411,2.344280860702152,0.8154020385050962,0.0,36.48924122310306,1.2231030577576445,3.567383918459796,15.390713476783692,18.24462061155153,4.994337485843714,36.48924122310306,2.344280860702152,1.0192525481313703,4.433748584371461,1.2231030577576445,5.320498301245753,19.671574178935447,108.4484711211778,0.0,0.0,0.0,0.6115515288788221,0.8154020385050962,0.101925254813137,0.0,0.0,0.0,2.7519818799547,1.8346545866364663,5.391845979614948,15.5,9.811111111111112,47.5,14991,2250,558.92,2.2326484387639542,0.7765733700048535,0.0970716712506066,0.29121501375182,0.29121501375182,0.6795016987542469,0.6795016987542469,1.7472900825109203,0.3882866850024267,1.0677883837566735,6.528526662689305,2.345688273666352,38.409727603266376,Centre-Forward
18,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,25,1997,9,9,700,1,0.0,12,3,25.0,1.54,0.39,0.0,0.0,0,0,0,1.0,1.0,0.09,-1.0,-1.0,110,165,66.7,1449,343,74,98,75.5,28,43,65.1,3,3,100.0,1,1.0,0.6,0.0,10,8,5,1,10,161,4,0,1,0,2,1,0,0,0,0,110,0,6,17,2.19,15,0,0,1,0,1,1,0.13,11,5,0,8,3,6,13,46.2,7,6,0,6,3,14,7,0,267,7,18,145,108,24,267,19,9,47.4,10,52.6,179,755,1,0,0,10,16,0,0,0,0,14,19,39.6,11.8,0.1285714285714286,0.0,1.542857142857143,0.3857142857142857,3.2142857142857144,0.198,0.0501428571428571,0.0,0.0,0.0,0.0,0.0,0.1285714285714286,0.1285714285714286,0.0115714285714285,-0.1285714285714286,-0.1285714285714286,14.142857142857142,21.214285714285715,8.575714285714286,186.3,44.1,9.514285714285714,12.6,9.707142857142856,3.6,5.5285714285714285,8.37,0.3857142857142857,0.3857142857142857,12.857142857142858,0.1285714285714286,0.1285714285714286,0.0771428571428571,0.0,1.2857142857142858,1.0285714285714287,0.6428571428571429,0.1285714285714286,1.2857142857142858,20.7,0.5142857142857143,0.0,0.1285714285714286,0.0,0.2571428571428572,0.1285714285714286,0.0,0.0,0.0,0.0,14.142857142857142,0.0,0.7714285714285715,2.185714285714286,0.2815714285714286,1.9285714285714288,0.0,0.0,0.1285714285714286,0.0,0.1285714285714286,0.1285714285714286,0.0167142857142857,1.4142857142857144,0.6428571428571429,0.0,1.0285714285714287,0.3857142857142857,0.7714285714285715,1.6714285714285717,5.94,0.9,0.7714285714285715,0.0,0.7714285714285715,0.3857142857142857,1.8,0.9,0.0,34.32857142857143,0.9,2.3142857142857145,18.642857142857142,13.885714285714286,3.085714285714286,34.32857142857143,2.442857142857143,1.1571428571428573,6.094285714285714,1.2857142857142858,6.762857142857143,23.01428571428572,97.07142857142856,0.1285714285714286,0.0,0.0,1.2857142857142858,2.0571428571428574,0.0,0.0,0.0,0.0,1.8,2.442857142857143,5.091428571428572,11.8,7.777777777777778,47.5,14991,2250,558.92,1.7142857142857144,0.8571428571428572,0.0,0.7346938775510204,0.3673469387755101,0.7346938775510204,0.7346938775510204,2.3265306122448983,0.8571428571428572,1.591836734693878,6.1419472247497735,1.8010806483890334,36.13533834586467,Centre-Forward
19,Sam Surridge,eng ENG,FW,Nott'ham Forest,eng Premier League,24,1998,15,1,269,1,0.33,9,2,22.2,3.01,0.67,0.11,0.5,0,0,0,1.8,1.8,0.2,-0.8,-0.8,30,68,44.1,416,135,18,37,48.6,10,20,50.0,1,3,33.3,0,0.1,0.0,-0.1,1,4,0,0,6,65,2,0,0,0,3,0,0,0,0,0,30,1,2,4,1.34,3,0,0,1,0,0,1,0.33,4,0,1,2,1,0,3,0.0,3,4,2,2,0,4,6,0,117,8,24,43,54,14,117,5,2,40.0,2,40.0,58,302,2,0,0,8,8,3,0,0,0,15,12,46.2,11.6,0.3345724907063197,0.1104089219330855,3.011152416356877,0.6691449814126395,7.427509293680297,1.0070631970260222,0.2241635687732342,0.0368029739776951,0.1672862453531598,0.0,0.0,0.0,0.6022304832713755,0.6022304832713755,0.0669144981412639,-0.2676579925650558,-0.2676579925650558,10.03717472118959,22.75092936802974,14.754646840148698,139.18215613382898,45.16728624535316,6.022304832713755,12.37918215613383,16.260223048327138,3.345724907063197,6.691449814126394,16.728624535315983,0.3345724907063197,1.003717472118959,11.141263940520446,0.0,0.0334572490706319,0.0,-0.0334572490706319,0.3345724907063197,1.338289962825279,0.0,0.0,2.007434944237918,21.74721189591078,0.6691449814126395,0.0,0.0,0.0,1.003717472118959,0.0,0.0,0.0,0.0,0.0,10.03717472118959,0.3345724907063197,0.6691449814126395,1.338289962825279,0.4483271375464684,1.003717472118959,0.0,0.0,0.3345724907063197,0.0,0.0,0.3345724907063197,0.1104089219330855,1.338289962825279,0.0,0.3345724907063197,0.6691449814126395,0.3345724907063197,0.0,1.003717472118959,0.0,1.003717472118959,1.338289962825279,0.6691449814126395,0.6691449814126395,0.0,1.338289962825279,2.007434944237918,0.0,39.1449814126394,2.676579925650558,8.029739776951672,14.386617100371748,18.066914498141266,4.684014869888475,39.1449814126394,1.6728624535315986,0.6691449814126395,13.382899628252789,0.6691449814126395,13.382899628252789,19.40520446096654,101.04089219330857,0.6691449814126395,0.0,0.0,2.676579925650558,2.676579925650558,1.003717472118959,0.0,0.0,0.0,5.018587360594795,4.014869888475836,15.45724907063197,11.6,2.988888888888889,40.0,16409,2160,500.2083333333333,1.1152416356877324,1.6728624535315983,0.5576208178438662,0.5576208178438662,0.0,0.0,0.0,3.3457249070631967,0.8364312267657992,0.8364312267657992,7.82573555937814,1.174439360392712,48.93122676579925,Centre-Forward
